tourney_id,sex,draw_size,tourney_level
2019-W-ITF-GER-07A-2019,F,32.0,15
2019-W-ITF-GER-08A-2019,F,32.0,25
2019-W-ITF-GER-09A-2019,F,32.0,25
2019-W-ITF-GER-10A-2019,F,32.0,25
2019-W-ITF-GER-11A-2019,F,32.0,25
2019-W-ITF-GER-12A-2019,F,32.0,25
2019-W-ITF-GER-13A-2019,F,32.0,25
2019-W-ITF-GER-14A-2019,F,32.0,25
2019-W-ITF-GRE-01A-2019,F,32.0,15
2019-W-ITF-GRE-02A-2019,F,32.0,15
2019-W-ITF-GRE-03A-2019,F,32.0,15
2019-W-ITF-GRE-04A-2019,F,32.0,15
2019-W-ITF-GRE-05A-2019,F,32.0,15
2019-W-ITF-GRE-06A-2019,F,32.0,15
2019-W-ITF-GRE-07A-2019,F,32.0,15
2019-W-ITF-GRE-08A-2019,F,32.0,15
2019-W-ITF-GRE-09A-2019,F,32.0,15
2019-W-ITF-GRE-10A-2019,F,32.0,15
2019-W-ITF-HKG-01A-2019,F,32.0,25
2019-W-ITF-HKG-01B-2019,F,32.0,25
2019-W-ITF-HKG-02A-2019,F,32.0,25
2019-W-ITF-HKG-03A-2019,F,32.0,25
2019-W-ITF-HKG-04A-2019,F,32.0,25
2019-W-ITF-HUN-01A-2019,F,32.0,15
2019-W-ITF-HUN-02A-2019,F,32.0,25
2019-W-ITF-HUN-03A-2019,F,32.0,60
2019-W-ITF-HUN-04A-2019,F,32.0,15
2019-W-ITF-HUN-05A-2019,F,32.0,100
2019-W-ITF-HUN-06A-2019,F,32.0,25
2019-W-ITF-INA-01A-2019,F,32.0,25
2019-W-ITF-INA-02A-2019,F,32.0,15
2019-W-ITF-IND-01A-2019,F,32.0,25
2019-W-ITF-IND-02A-2019,F,32.0,25
2019-W-ITF-IND-03A-2019,F,32.0,25
2019-W-ITF-IND-04A-2019,F,32.0,25
2019-W-ITF-IND-05A-2019,F,32.0,25
2019-W-ITF-IND-06A-2019,F,32.0,25
2019-W-ITF-IRL-01A-2019,F,32.0,15
2019-W-ITF-ISR-01A-2019,F,32.0,15
2019-W-ITF-ISR-02A-2019,F,32.0,25
2019-W-ITF-ISR-03A-2019,F,32.0,25
2019-W-ITF-ISR-04A-2019,F,32.0,15
2019-W-ITF-ISR-05A-2019,F,32.0,60
2019-W-ITF-ISR-06A-2019,F,32.0,25
2019-W-ITF-ISR-07A-2019,F,32.0,15
2019-W-ITF-ITA-01A-2019,F,32.0,25
2019-W-ITF-ITA-03A-2019,F,32.0,25
2019-W-ITF-ITA-04A-2019,F,32.0,25
2019-W-ITF-ITA-05A-2019,F,32.0,25
2019-W-ITF-ITA-06A-2019,F,32.0,25
2019-W-ITF-ITA-07A-2019,F,32.0,25
2019-W-ITF-ITA-08A-2019,F,32.0,15
2019-W-ITF-ITA-09A-2019,F,32.0,25
2019-W-ITF-ITA-10A-2019,F,32.0,25
2019-W-ITF-ITA-11A-2019,F,32.0,60
2019-W-ITF-ITA-12A-2019,F,32.0,60
2019-W-ITF-ITA-13A-2019,F,32.0,25
2019-W-ITF-ITA-14A-2019,F,32.0,25
2019-W-ITF-ITA-15A-2019,F,32.0,25
2019-W-ITF-ITA-16A-2019,F,32.0,25
2019-W-ITF-ITA-17A-2019,F,32.0,25
2019-W-ITF-ITA-18A-2019,F,32.0,15
2019-W-ITF-ITA-19A-2019,F,32.0,25
2019-W-ITF-ITA-20A-2019,F,32.0,25
2019-W-ITF-ITA-22A-2019,F,32.0,25
2019-W-ITF-ITA-23A-2019,F,32.0,25
2019-W-ITF-ITA-24A-2019,F,32.0,25
2019-W-ITF-ITA-25A-2019,F,32.0,25
2019-W-ITF-ITA-26A-2019,F,32.0,25
2019-W-ITF-ITA-27A-2019,F,32.0,25
2019-W-ITF-ITA-28A-2019,F,32.0,15
2019-W-ITF-ITA-29A-2019,F,32.0,15
2019-W-ITF-ITA-30A-2019,F,32.0,15
2019-W-ITF-ITA-31A-2019,F,32.0,25
2019-W-ITF-ITA-32A-2019,F,32.0,25
2019-W-ITF-JPN-01A-2019,F,32.0,60
2019-W-ITF-JPN-02A-2019,F,32.0,25
2019-W-ITF-JPN-03A-2019,F,32.0,25
2019-W-ITF-JPN-04A-2019,F,32.0,25
2019-W-ITF-JPN-05A-2019,F,32.0,25
2019-W-ITF-JPN-06A-2019,F,32.0,25
2019-W-ITF-JPN-07A-2019,F,32.0,25
2019-W-ITF-JPN-08A-2019,F,32.0,25
2019-W-ITF-JPN-09A-2019,F,32.0,80
2019-W-ITF-JPN-10A-2019,F,32.0,60
2019-W-ITF-JPN-11A-2019,F,32.0,60
2019-W-ITF-JPN-12A-2019,F,32.0,25
2019-W-ITF-JPN-13A-2019,F,32.0,25
2019-W-ITF-JPN-14A-2019,F,32.0,25
2019-W-ITF-JPN-15A-2019,F,32.0,25
2019-W-ITF-JPN-16A-2019,F,32.0,25
2019-W-ITF-JPN-17A-2019,F,32.0,25
2019-W-ITF-JPN-18A-2019,F,32.0,100
2019-W-ITF-KAZ-01A-2019,F,32.0,15
2019-W-ITF-KAZ-02A-2019,F,32.0,15
2019-W-ITF-KAZ-03A-2019,F,32.0,15
2019-W-ITF-KAZ-04A-2019,F,32.0,15
2019-W-ITF-KAZ-05A-2019,F,32.0,80
2019-W-ITF-KAZ-06A-2019,F,32.0,25
2019-W-ITF-KAZ-07A-2019,F,32.0,15
2019-W-ITF-KAZ-08A-2019,F,32.0,15
2019-W-ITF-KEN-03A-2019,F,32.0,15
2019-W-ITF-KEN-04A-2019,F,32.0,15
2019-W-ITF-KOR-01A-2019,F,32.0,25
2019-W-ITF-KOR-02A-2019,F,32.0,25
2019-W-ITF-KOR-03A-2019,F,32.0,25
2019-W-ITF-KOR-04A-2019,F,32.0,25
2019-W-ITF-KOR-05A-2019,F,32.0,15
2019-W-ITF-KOR-06A-2019,F,32.0,15
2019-W-ITF-KOR-07A-2019,F,32.0,15
2019-W-ITF-KOR-08A-2019,F,32.0,15
2019-W-ITF-LUX-01A-2019,F,32.0,25
2019-W-ITF-MEX-02A-2019,F,32.0,25
2019-W-ITF-MEX-03A-2019,F,32.0,15
2019-W-ITF-MEX-04A-2019,F,32.0,15
2019-W-ITF-MEX-05A-2019,F,32.0,15
2019-W-ITF-MEX-06A-2019,F,32.0,15
2019-W-ITF-MEX-07A-2019,F,32.0,15
2019-W-ITF-MEX-08A-2019,F,32.0,15
2019-W-ITF-MEX-09A-2019,F,31.0,15
2019-W-ITF-MEX-10A-2019,F,32.0,15
2019-W-ITF-MEX-11A-2019,F,32.0,15
2019-W-ITF-MEX-12A-2019,F,32.0,15
2019-W-ITF-MEX-13A-2019,F,32.0,15
2019-W-ITF-MEX-14A-2019,F,32.0,15
2019-W-ITF-MEX-15A-2019,F,32.0,15
2019-W-ITF-MEX-16A-2019,F,32.0,15
2019-W-ITF-MEX-17A-2019,F,32.0,15
2019-W-ITF-MEX-18A-2019,F,32.0,15
2019-W-ITF-MEX-19A-2019,F,32.0,15
2019-W-ITF-MEX-20A-2019,F,32.0,15
2019-W-ITF-MEX-21A-2019,F,32.0,15
2019-W-ITF-MEX-22A-2019,F,32.0,15
2019-W-ITF-MEX-23A-2019,F,32.0,15
2019-W-ITF-MEX-24A-2019,F,27.0,15
2019-W-ITF-MEX-25A-2019,F,29.0,15
2019-W-ITF-MEX-26A-2019,F,32.0,15
2019-W-ITF-MEX-27A-2019,F,32.0,15
2019-W-ITF-MEX-28A-2019,F,32.0,15
2019-W-ITF-MEX-29A-2019,F,32.0,15
2019-W-ITF-MEX-30A-2019,F,32.0,15
2019-W-ITF-MEX-31A-2019,F,32.0,15
2019-W-ITF-MNE-01A-2019,F,32.0,25
2019-W-ITF-NED-01A-2019,F,32.0,15
2019-W-ITF-NED-02A-2019,F,32.0,25
2019-W-ITF-NED-03A-2019,F,32.0,15
2019-W-ITF-NED-04A-2019,F,32.0,15
2019-W-ITF-NGR-01A-2019,F,32.0,25
2019-W-ITF-NGR-02A-2019,F,32.0,25
2019-W-ITF-NOR-01A-2019,F,32.0,15
2019-W-ITF-NOR-02A-2019,F,32.0,15
2019-W-ITF-PAR-02A-2019,F,32.0,60
2019-W-ITF-PER-01A-2019,F,32.0,15
2019-W-ITF-PER-02A-2019,F,32.0,15
2019-W-ITF-POL-01A-2019,F,32.0,60
2019-W-ITF-POL-02A-2019,F,32.0,60
2019-W-ITF-POL-03A-2019,F,32.0,25
2019-W-ITF-POL-04A-2019,F,32.0,25
2019-W-ITF-POR-01A-2019,F,32.0,25
2019-W-ITF-POR-02A-2019,F,32.0,25
2019-W-ITF-POR-03A-2019,F,32.0,25
2019-W-ITF-POR-04A-2019,F,32.0,25
2019-W-ITF-POR-05A-2019,F,32.0,25
2019-W-ITF-POR-06A-2019,F,32.0,15
2019-W-ITF-POR-07A-2019,F,32.0,15
2019-W-ITF-POR-08A-2019,F,32.0,15
2019-W-ITF-POR-09A-2019,F,32.0,25
2019-W-ITF-POR-10A-2019,F,32.0,25
2019-W-ITF-POR-11A-2019,F,32.0,60
2019-W-ITF-POR-12A-2019,F,32.0,25
2019-W-ITF-POR-13A-2019,F,32.0,15
2019-W-ITF-POR-14A-2019,F,32.0,15
2019-W-ITF-POR-15A-2019,F,32.0,15
2019-W-ITF-ROU-02A-2019,F,32.0,15
2019-W-ITF-ROU-03A-2019,F,32.0,15
2019-W-ITF-ROU-04A-2019,F,32.0,15
2019-W-ITF-ROU-05A-2019,F,32.0,25
2019-W-ITF-RSA-01A-2019,F,32.0,15
2019-W-ITF-RSA-02A-2019,F,32.0,15
2019-W-ITF-RUS-01A-2019,F,32.0,25
2019-W-ITF-RUS-01B-2019,F,32.0,25
2019-W-ITF-RUS-02A-2019,F,32.0,25
2019-W-ITF-RUS-03A-2019,F,32.0,25
2019-W-ITF-RUS-04A-2019,F,32.0,25
2019-W-ITF-RUS-05A-2019,F,32.0,25
2019-W-ITF-RUS-06A-2019,F,32.0,15
2019-W-ITF-RUS-07A-2019,F,32.0,15
2019-W-ITF-SGP-01A-2019,F,32.0,25
2019-W-ITF-SGP-02A-2019,F,32.0,25
2019-W-ITF-SGP-03A-2019,F,32.0,25
2019-W-ITF-SGP-04A-2019,F,32.0,25
2019-W-ITF-SRB-01A-2019,F,32.0,15
2019-W-ITF-SRB-02A-2019,F,32.0,15
2019-W-ITF-SRB-03A-2019,F,32.0,15
2019-W-ITF-SUI-01A-2019,F,32.0,25
2019-W-ITF-SUI-02A-2019,F,32.0,25
2019-W-ITF-SUI-03A-2019,F,32.0,60
2019-W-ITF-SUI-04A-2019,F,32.0,25
2019-W-ITF-SVK-01A-2019,F,32.0,25
2019-W-ITF-SVK-02A-2019,F,32.0,25
2019-W-ITF-SVK-03A-2019,F,32.0,100
2019-W-ITF-SWE-01A-2019,F,32.0,15
2019-W-ITF-SWE-02A-2019,F,32.0,15
2019-W-ITF-SWE-03A-2019,F,32.0,25
2019-W-ITF-SWE-04A-2019,F,32.0,15
2019-W-ITF-SWE-05A-2019,F,32.0,15
2019-W-ITF-THA-01A-2019,F,32.0,25
2019-W-ITF-THA-02A-2019,F,32.0,25
2019-W-ITF-THA-03A-2019,F,32.0,25
2019-W-ITF-THA-04A-2019,F,32.0,25
2019-W-ITF-THA-05A-2019,F,32.0,15
2019-W-ITF-THA-06A-2019,F,32.0,15
2019-W-ITF-THA-07A-2019,F,32.0,15
2019-W-ITF-THA-08A-2019,F,32.0,15
2019-W-ITF-THA-09A-2019,F,32.0,15
2019-W-ITF-THA-10A-2019,F,32.0,15
2019-W-ITF-THA-11A-2019,F,32.0,25
2019-W-ITF-THA-12A-2019,F,32.0,25
2019-W-ITF-TPE-01A-2019,F,32.0,25
2019-W-ITF-TTO-01A-2019,F,30.0,15
2019-W-ITF-TTO-02A-2019,F,32.0,15
2019-W-ITF-TUN-02A-2019,F,32.0,15
2019-W-ITF-TUN-03A-2019,F,32.0,15
2019-W-ITF-TUN-04A-2019,F,32.0,15
2019-W-ITF-TUN-05A-2019,F,32.0,15
2019-W-ITF-TUN-06A-2019,F,32.0,15
2019-W-ITF-TUN-07A-2019,F,32.0,15
2019-W-ITF-TUN-08A-2019,F,32.0,15
2019-W-ITF-TUN-09A-2019,F,32.0,15
2019-W-ITF-TUN-10A-2019,F,32.0,15
2019-W-ITF-TUN-11A-2019,F,32.0,15
2019-W-ITF-TUN-12A-2019,F,32.0,15
2019-W-ITF-TUN-13A-2019,F,32.0,15
2019-W-ITF-TUN-15A-2019,F,32.0,15
2019-W-ITF-TUN-16A-2019,F,32.0,15
2019-W-ITF-TUN-17A-2019,F,32.0,15
2019-W-ITF-TUN-18A-2019,F,32.0,15
2019-W-ITF-TUN-19A-2019,F,32.0,15
2019-W-ITF-TUN-21A-2019,F,32.0,25
2019-W-ITF-TUN-22A-2019,F,32.0,15
2019-W-ITF-TUN-23A-2019,F,32.0,15
2019-W-ITF-TUN-24A-2019,F,32.0,15
2019-W-ITF-TUN-25A-2019,F,32.0,15
2019-W-ITF-TUN-26A-2019,F,32.0,15
2019-W-ITF-TUN-27A-2019,F,32.0,15
2019-W-ITF-TUN-28A-2019,F,32.0,15
2019-W-ITF-TUN-29A-2019,F,32.0,15
2019-W-ITF-TUN-30A-2019,F,32.0,15
2019-W-ITF-TUN-31A-2019,F,32.0,15
2019-W-ITF-TUN-32A-2019,F,32.0,15
2019-W-ITF-TUN-33A-2019,F,32.0,15
2019-W-ITF-TUN-34A-2019,F,32.0,15
2019-W-ITF-TUN-35A-2019,F,32.0,15
2019-W-ITF-TUN-36A-2019,F,32.0,15
2019-W-ITF-TUN-37A-2019,F,32.0,15
2019-W-ITF-TUN-38A-2019,F,32.0,15
2019-W-ITF-TUN-39A-2019,F,32.0,15
2019-W-ITF-TUN-40A-2019,F,32.0,15
2019-W-ITF-TUN-41A-2019,F,32.0,15
2019-W-ITF-TUN-42A-2019,F,32.0,15
2019-W-ITF-TUN-43A-2019,F,32.0,15
2019-W-ITF-TUN-44A-2019,F,29.0,15
2019-W-ITF-TUN-45A-2019,F,32.0,15
2019-W-ITF-TUN-46A-2019,F,32.0,15
2019-W-ITF-TUN-47A-2019,F,32.0,15
2019-W-ITF-TUN-48A-2019,F,32.0,15
2019-W-ITF-TUN-49A-2019,F,32.0,15
2019-W-ITF-TUN-50A-2019,F,32.0,15
2019-W-ITF-TUN-51A-2019,F,32.0,15
2019-W-ITF-TUR-03A-2019,F,32.0,15
2019-W-ITF-TUR-04A-2019,F,32.0,15
2019-W-ITF-TUR-05A-2019,F,32.0,15
2019-W-ITF-TUR-06A-2019,F,32.0,15
2019-W-ITF-TUR-07A-2019,F,32.0,15
2019-W-ITF-TUR-08A-2019,F,32.0,15
2019-W-ITF-TUR-09A-2019,F,32.0,15
2019-W-ITF-TUR-10A-2019,F,32.0,15
2019-W-ITF-TUR-11A-2019,F,32.0,15
2019-W-ITF-TUR-12A-2019,F,32.0,15
2019-W-ITF-TUR-13A-2019,F,32.0,15
2019-W-ITF-TUR-14A-2019,F,32.0,15
2019-W-ITF-TUR-15A-2019,F,32.0,15
2019-W-ITF-TUR-16A-2019,F,32.0,15
2019-W-ITF-TUR-17A-2019,F,32.0,60
2019-W-ITF-TUR-18A-2019,F,32.0,15
2019-W-ITF-TUR-19A-2019,F,32.0,15
2019-W-ITF-TUR-21A-2019,F,32.0,15
2019-W-ITF-TUR-22A-2019,F,32.0,15
2019-W-ITF-TUR-23A-2019,F,32.0,15
2019-W-ITF-TUR-24A-2019,F,32.0,15
2019-W-ITF-TUR-25A-2019,F,32.0,15
2019-W-ITF-TUR-26A-2019,F,32.0,15
2019-W-ITF-TUR-27A-2019,F,32.0,15
2019-W-ITF-TUR-28A-2019,F,32.0,15
2019-W-ITF-TUR-29A-2019,F,32.0,25
2019-W-ITF-TUR-30A-2019,F,32.0,15
2019-W-ITF-TUR-31A-2019,F,32.0,15
2019-W-ITF-TUR-32A-2019,F,32.0,15
2019-W-ITF-TUR-33A-2019,F,32.0,15
2019-W-ITF-TUR-34A-2019,F,32.0,15
2019-W-ITF-TUR-35A-2019,F,32.0,15
2019-W-ITF-TUR-36A-2019,F,32.0,15
2019-W-ITF-UAE-01A-2019,F,32.0,100
2019-W-ITF-UKR-01B-2019,F,32.0,15
2019-W-ITF-UKR-02A-2019,F,32.0,15
2019-W-ITF-USA-01A-2019,F,32.0,25
2019-W-ITF-USA-02A-2019,F,32.0,25
2019-W-ITF-USA-03A-2019,F,32.0,100
2019-W-ITF-USA-04A-2019,F,32.0,25
2019-W-ITF-USA-05A-2019,F,32.0,25
2019-W-ITF-USA-06A-2019,F,32.0,15
2019-W-ITF-USA-07A-2019,F,32.0,15
2019-W-ITF-USA-08A-2019,F,32.0,80
2019-W-ITF-USA-09A-2019,F,32.0,25
2019-W-ITF-USA-11A-2019,F,32.0,25
2019-W-ITF-USA-12A-2019,F,32.0,80
2019-W-ITF-USA-13A-2019,F,32.0,80
2019-W-ITF-USA-14A-2019,F,32.0,25
2019-W-ITF-USA-15A-2019,F,32.0,100
2019-W-ITF-USA-16A-2019,F,32.0,100
2019-W-ITF-USA-16B-2019,F,32.0,15
2019-W-ITF-USA-16C-2019,F,32.0,15
2019-W-ITF-USA-17A-2019,F,32.0,25
2019-W-ITF-USA-18A-2019,F,32.0,25
2019-W-ITF-USA-19A-2019,F,32.0,15
2019-W-ITF-USA-20A-2019,F,32.0,60
2019-W-ITF-USA-21A-2019,F,32.0,60
2019-W-ITF-USA-22A-2019,F,32.0,25
2019-W-ITF-USA-23A-2019,F,32.0,60
2019-W-ITF-USA-24A-2019,F,32.0,60
2019-W-ITF-USA-25A-2019,F,32.0,25
2019-W-ITF-USA-26A-2019,F,32.0,15
2019-W-ITF-USA-27A-2019,F,32.0,15
2019-W-ITF-USA-28A-2019,F,32.0,25
2019-W-ITF-USA-29A-2019,F,32.0,60
2019-W-ITF-USA-30A-2019,F,32.0,25
2019-W-ITF-USA-31B-2019,F,32.0,60
2019-W-ITF-USA-32A-2019,F,32.0,60
2019-W-ITF-USA-34A-2019,F,32.0,15
2019-W-ITF-USA-35A-2019,F,32.0,15
2019-W-ITF-USA-38B-2019,F,32.0,15
2019-W-ITF-USA-39A-2019,F,32.0,25
2019-W-ITF-USA-40A-2019,F,32.0,25
2019-W-ITF-USA-41A-2019,F,32.0,80
2019-W-ITF-USA-42A-2019,F,32.0,80
2019-W-ITF-USA-43A-2019,F,32.0,60
2019-W-ITF-USA-44A-2019,F,32.0,60
2019-W-ITF-USA-46A-2019,F,32.0,25
2019-W-ITF-USA-47A-2019,F,32.0,15
2019-W-ITF-USA-47B-2019,F,32.0,25
2019-W-ITF-USA-48A-2019,F,32.0,25
2019-W-ITF-USA-48B-2019,F,32.0,25
2019-W-ITF-USA-49A-2019,F,32.0,25
2019-W-ITF-USA-50A-2019,F,32.0,25
2019-W-ITF-USA-51A-2019,F,32.0,25
2019-W-ITF-USA-52A-2019,F,32.0,15
2019-W-ITF-UZB-01A-2019,F,32.0,25
2019-W-ITF-UZB-02A-2019,F,32.0,25
2019-W-ITF-UZB-03A-2019,F,32.0,25
2019-W-ITF-EGY-19A-2019,F,32.0,15
2019-W-ITF-ITA-21A-2019,F,31.0,25
2019-W-ITF-TUR-01A-2019,F,31.0,15
2019-W-ITF-BOL-02A-2019,F,32.0,15
2019-W-ITF-GUA-01A-2019,F,32.0,15
2019-W-ITF-PAR-01A-2019,F,32.0,15
2019-W-ITF-TUN-01A-2019,F,32.0,15
2019-W-ITF-TUN-20A-2019,F,32.0,15
2019-W-ITF-TUR-02A-2019,F,32.0,15
2016-M-DC-2016-G1-AM-M-BAR-ECU-01,M,4.0,D
2016-M-DC-2016-G1-AM-M-CHI-DOM-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-HUN-ISR-01,M,4.0,D
2016-M-DC-2016-G1-AO-M-NZL-KOR-01,M,4.0,D
2016-M-DC-2016-G1-AO-M-PAK-CHN-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-POR-AUT-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-ROU-SLO-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-RUS-SWE-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-BIH-TUN-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-BUL-TUR-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-EGY-BLR-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-GEO-DEN-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-LTU-NOR-01,M,4.0,D
2016-M-DC-2016-G2-AM-M-MEX-GUA-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-MON-LAT-01,M,4.0,D
2016-M-DC-2016-G2-AM-M-PAR-VEN-01,M,4.0,D
2016-M-DC-2016-G2-AO-M-PHI-KUW-01,M,4.0,D
2016-M-DC-2016-G2-AM-M-PUR-ESA-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-RSA-LUX-01,M,4.0,D
2016-M-DC-2016-G2-AO-M-SRI-THA-01,M,4.0,D
2016-M-DC-2016-G2-AO-M-TPE-MAS-01,M,4.0,D
2016-M-DC-2016-G2-AM-M-URU-PER-01,M,4.0,D
2016-M-DC-2016-G2-AO-M-VIE-INA-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-ZIM-FIN-01,M,4.0,D
2016-M-DC-2016-WG-M-ARG-POL-01,M,4.0,D
2016-M-DC-2016-WG-M-CAN-FRA-01,M,4.0,D
2016-M-DC-2016-WG-M-CRO-BEL-01,M,4.0,D
2016-M-DC-2016-WG-M-GBR-JPN-01,M,4.0,D
2016-M-DC-2016-WG-M-GER-CZE-01,M,4.0,D
2016-M-DC-2016-WG-M-SRB-KAZ-01,M,4.0,D
2016-M-DC-2016-WG-M-SUI-ITA-01,M,4.0,D
2016-M-DC-2016-WG-M-USA-AUS-01,M,4.0,D
2016-M-DC-2016-G1-AM-M-BRA-ECU-01,M,4.0,D
2016-M-DC-2016-G1-AM-M-CHI-COL-01,M,4.0,D
2016-M-DC-2016-G1-AO-M-CHN-UZB-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-ESP-ROU-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-HUN-SVK-01,M,4.0,D
2016-M-DC-2016-G1-AO-M-IND-KOR-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-RUS-NED-01,M,4.0,D
2016-M-DC-2016-G1-EPA-M-UKR-AUT-01,M,4.0,D
2016-M-DC-2016-G2-AM-M-ESA-VEN-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-FIN-DEN-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-LAT-BLR-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-LTU-RSA-01,M,4.0,D
2016-M-DC-2016-G2-AM-M-PER-MEX,M,4.0,D
2016-M-DC-2016-G2-AO-M-TPE-PHI-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-TUR-BIH-01,M,4.0,D
2016-M-DC-2016-G2-AO-M-VIE-THA-01,M,4.0,D
2016-M-DC-2016-WG-M-FRA-CZE-01,M,4.0,D
2016-M-DC-2016-WG-M-GBR-SRB-01,M,4.0,D
2016-M-DC-2016-WG-M-ITA-ARG-01,M,4.0,D
2016-M-DC-2016-WG-M-USA-CRO-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-BLR-DEN-01,M,4.0,D
2016-M-DC-2016-G2-EPA-M-LTU-BIH-01,M,4.0,D
2016-M-DC-2016-G2-AM-M-PER-VEN-01,M,4.0,D
2016-M-DC-2016-G2-AO-M-TPE-THA-01,M,4.0,D
2016-M-DC-2016-WG-PO-AUS-SVK-01,M,4.0,D
2016-M-DC-2016-WG-PO-BEL-BRA-01,M,4.0,D
2016-M-DC-2016-WG-PO-CAN-CHI-01,M,4.0,D
2016-M-DC-2016-WG-PO-ESP-IND-01,M,4.0,D
2016-M-DC-2016-WG-PO-GER-POL-01,M,4.0,D
2016-M-DC-2016-WG-PO-JPN-UKR-01,M,4.0,D
2016-M-DC-2016-WG-PO-KAZ-RUS-01,M,4.0,D
2016-M-DC-2016-WG-PO-SUI-UZB-01,M,4.0,D
2016-M-DC-2016-WG-M-FRA-CRO-01,M,4.0,D
2016-M-DC-2016-WG-M-GBR-ARG-01,M,4.0,D
2016-0605,M,8.0,F
2016-M-DC-2016-WG-M-ARG-CRO-01,M,4.0,D
2017-M-DC-2017-G1-AM-M-DOM-CHI-01,M,4.0,D
2017-M-DC-2017-G1-EPA-M-ISR-POR-01,M,4.0,D
2017-M-DC-2017-G1-AO-M-NZL-IND-01,M,4.0,D
2017-M-DC-2017-G1-AM-M-PER-ECU-01,M,4.0,D
2017-M-DC-2017-G1-EPA-M-POL-BIH-01,M,4.0,D
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01,M,4.0,D
2017-M-DC-2017-G1-AO-M-UZB-KOR-01,M,4.0,D
2017-M-DC-2017-G1-EPA-M-SVK-HUN-01,M,4.0,D
2017-M-DC-2017-G2-AM-M-BAH-VEN-01,M,4.0,D
2017-M-DC-2017-G2-AM-M-BAR-PAR-01,M,4.0,D
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-EST-RSA-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-FIN-GEO-01,M,4.0,D
2017-M-DC-2017-G2-AO-M-INA-PHI-01,M,4.0,D
2017-M-DC-2017-G2-AO-M-KUW-THA-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-LTU-MAD-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01,M,4.0,D
2017-M-DC-2017-G2-AM-M-MEX-GUA-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-MON-SLO-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-NOR-LAT-01,M,4.0,D
2017-M-DC-2017-G2-AO-M-PAK-IRI-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01,M,4.0,D
2017-M-DC-2017-G2-AO-M-VIE-HKG-01,M,4.0,D
2017-M-DC-2017-WG-M-ARG-ITA-01,M,4.0,D
2017-M-DC-2017-WG-M-BEL-GER-01,M,4.0,D
2017-M-DC-2017-WG-M-CAN-GBR-01,M,4.0,D
2017-M-DC-2017-WG-M-CZE-AUS-01,M,4.0,D
2017-M-DC-2017-WG-M-ESP-CRO-01,M,4.0,D
2017-M-DC-2017-WG-M-JPN-FRA-01,M,4.0,D
2017-M-DC-2017-WG-M-RUS-SRB-01,M,4.0,D
2017-M-DC-2017-WG-M-SUI-USA-01,M,4.0,D
2017-M-DC-2017-G1-AO-M-TPE-CHN-01,M,4.0,D
2017-M-DC-2017-G1-EPA-M-BLR-AUT-01,M,4.0,D
2017-M-DC-2017-G1-AM-M-BRA-ECU-01,M,4.0,D
2017-M-DC-2017-G1-AM-M-CHI-COL-01,M,4.0,D
2017-M-DC-2017-G1-AO-M-KAZ-CHN-01,M,4.0,D
2017-M-DC-2017-G1-EPA-M-NED-BIH-01,M,4.0,D
2017-M-DC-2017-G1-EPA-M-POR-UKR-01,M,4.0,D
2017-M-DC-2017-G1-AO-M-UZB-IND-01,M,4.0,D
2017-M-DC-2017-G2-AM-M-BAR-GUA-01,M,4.0,D
2017-M-DC-2017-G2-AM-M-ESA-VEN-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-LTU-GEO,M,4.0,D
2017-M-DC-2017-G2-EPA-M-NOR-DEN-01,M,4.0,D
2017-M-DC-2017-G2-AO-M-PHI-THA-01,M,4.0,D
2017-M-DC-2017-G2-EPA-M-RSA-SLO-01,M,4.0,D
